pivot_week,support,weeks_to_20pct_from_pivot,hit_20pct,support_broken_before_20,first_break_weeks_from_pivot,max_forward_return,symbol
2019-10-18,271.25,2.0,True,False,10.0,3.4792626728110596,360ONE
2019-11-15,301.52,13.0,True,True,4.0,3.02958344388432,360ONE
2019-12-27,231.0,2.0,True,False,12.0,4.68008658008658,360ONE
2020-02-07,316.52,2.0,True,False,5.0,3.164033868317958,360ONE
2020-03-27,180.0,2.0,True,False,,6.322222222222222,360ONE
2020-05-22,202.5,2.0,True,False,,5.508641975308642,360ONE
2020-07-17,226.98,2.0,True,False,13.0,4.806679002555292,360ONE
2020-09-25,230.09,19.0,True,True,3.0,4.72819331565909,360ONE
2020-10-30,214.23,4.0,True,False,,5.152266255893199,360ONE
2020-12-25,240.25,7.0,True,False,,4.485952133194589,360ONE
2021-01-29,247.46,2.0,True,False,,4.326113311242221,360ONE
2021-02-26,283.16,20.0,True,True,7.0,3.6546122333662945,360ONE
2021-03-19,285.55,17.0,True,True,4.0,3.615654001050604,360ONE
2021-04-23,265.38,2.0,True,False,,3.966463184866983,360ONE
2021-05-21,266.25,8.0,True,False,,3.9502347417840378,360ONE
2021-06-18,275.26,4.0,True,False,,3.788200247039163,360ONE
2021-08-27,369.04,8.0,True,False,13.0,2.571428571428571,360ONE
2021-09-24,382.96,29.0,True,True,4.0,2.4416127010653854,360ONE
2021-10-22,371.53,2.0,True,False,5.0,2.547492800043065,360ONE
2021-12-17,323.75,2.0,True,False,27.0,3.071042471042471,360ONE
2022-01-28,364.75,9.0,True,True,4.0,2.613433858807402,360ONE
2022-03-11,355.98,3.0,True,False,14.0,2.7024551941120287,360ONE
2022-05-13,357.5,2.0,True,False,5.0,2.6867132867132866,360ONE
2022-06-24,308.95,2.0,True,False,,3.2660624696552842,360ONE
2022-09-02,407.5,21.0,True,False,29.0,2.234355828220859,360ONE
2022-10-28,426.43,37.0,True,True,14.0,2.0907769153202165,360ONE
2022-11-25,427.5,33.0,True,True,10.0,2.0830409356725146,360ONE
2022-12-30,431.65,29.0,True,True,5.0,2.053399745163906,360ONE
2023-02-03,425.5,23.0,True,True,4.0,2.0975323149236194,360ONE
2023-03-24,395.1,15.0,True,False,,2.335864338142242,360ONE
2023-04-21,395.8,11.0,True,False,,2.3299646286003033,360ONE
2023-05-19,398.0,7.0,True,False,,2.3115577889447234,360ONE
2023-08-04,486.55,17.0,True,True,4.0,1.7088685643818722,360ONE
2023-09-01,475.0,13.0,True,False,,1.7747368421052632,360ONE
2023-10-06,487.55,8.0,True,False,,1.7033124807712028,360ONE
2023-10-27,501.95,6.0,True,False,,1.62575953780257,360ONE
2024-01-26,591.5,3.0,True,False,,1.2282333051563823,360ONE
2024-03-29,647.0,3.0,True,False,,1.0370942812983,360ONE
2024-05-10,716.25,6.0,True,True,4.0,0.8401396160558465,360ONE
2024-06-07,691.4,2.0,True,False,,0.9062771188892103,360ONE
2024-10-04,940.0,2.0,True,False,17.0,0.40212765957446805,360ONE
2025-02-21,865.85,2.0,True,False,3.0,0.4711555119246982,360ONE
2025-03-14,825.0,2.0,True,False,4.0,0.544,360ONE
2025-04-11,790.5,2.0,True,False,,0.6113851992409867,360ONE
2025-05-09,882.6,4.0,True,False,,0.4432358939496941,360ONE
2025-09-26,996.8,4.0,True,False,26.0,0.2401685393258428,360ONE
2025-11-14,1051.1,,False,True,12.0,0.17610122728570077,360ONE
2025-12-12,1092.6,,False,True,6.0,0.13142961742632275,360ONE
2026-02-06,1025.1,,False,True,5.0,0.15939908301629124,360ONE
2016-06-24,11900.0,2.0,True,False,20.0,1.6050420168067228,3MINDIA
2016-07-22,13226.3,68.0,True,True,3.0,1.3438149747094803,3MINDIA
2016-09-02,12800.0,61.0,True,True,4.0,1.421875,3MINDIA
2016-09-30,12600.0,57.0,True,True,5.0,1.4603174603174605,3MINDIA
2016-12-30,10008.8,2.0,True,False,,2.0972743985292945,3MINDIA
2017-03-10,10705.0,10.0,True,False,,1.8958430639887904,3MINDIA
2017-05-05,11265.0,2.0,True,False,,1.7518863737239236,3MINDIA
2017-06-30,12920.0,18.0,True,False,,1.3993808049535605,3MINDIA
2017-08-11,12950.0,12.0,True,False,,1.393822393822394,3MINDIA
2017-09-29,14000.0,6.0,True,False,,1.2142857142857144,3MINDIA
2017-10-20,14000.1,3.0,True,False,,1.2142698980721565,3MINDIA
2017-12-08,15100.0,3.0,True,False,,1.052980132450331,3MINDIA
2018-01-19,17551.0,4.0,True,False,87.0,0.7662811235827018,3MINDIA
2018-03-30,18750.1,16.0,True,True,10.0,0.6533245156025835,3MINDIA
2018-04-27,20150.0,13.0,True,True,3.0,0.5384615384615385,3MINDIA
2018-06-08,18251.0,6.0,True,False,67.0,0.6985370664621116,3MINDIA
2018-10-26,19015.0,7.0,True,False,47.0,0.7486195109124376,3MINDIA
2018-12-28,19644.0,9.0,True,False,38.0,1.0299378945225004,3MINDIA
2019-02-01,19950.0,4.0,True,False,33.0,0.9988020050125312,3MINDIA
2019-03-29,23017.0,102.0,True,True,5.0,0.7324629621584047,3MINDIA
2019-05-10,22310.0,96.0,True,True,3.0,0.787364410578216,3MINDIA
2019-05-31,21910.0,92.0,True,True,6.0,0.81999543587403,3MINDIA
2019-06-21,22000.0,89.0,True,True,3.0,0.8125499999999999,3MINDIA
2019-09-20,16749.9,2.0,True,False,26.0,1.439208592290103,3MINDIA
2019-12-13,20700.0,9.0,True,False,11.0,0.9737439613526571,3MINDIA
2020-01-10,20855.0,5.0,True,False,7.0,0.9590745624550467,3MINDIA
2020-03-27,15700.0,2.0,True,False,,1.6023248407643313,3MINDIA
2020-05-22,16745.0,8.0,True,False,,1.43992236488504,3MINDIA
2020-06-12,17000.1,5.0,True,False,,1.4033093922976927,3MINDIA
2020-08-07,20361.1,30.0,True,True,4.0,1.0065959108299651,3MINDIA
2020-09-25,18024.2,8.0,True,False,85.0,1.2667580253215123,3MINDIA
2020-10-30,18350.0,4.0,True,False,79.0,1.2265122615803814,3MINDIA
2021-02-05,18777.0,3.0,True,False,65.0,1.1758800660382382,3MINDIA
2021-05-14,24186.0,113.0,True,True,7.0,0.6892623831968907,3MINDIA
2021-07-09,23905.0,105.0,True,True,5.0,0.7091194310813638,3MINDIA
2021-08-27,22575.2,11.0,True,False,24.0,0.8097957050214395,3MINDIA
2021-12-03,23947.8,84.0,True,True,3.0,0.7060648577322344,3MINDIA
2021-12-24,23760.0,81.0,True,True,7.0,0.7195496632996632,3MINDIA
2022-04-01,19374.1,16.0,True,True,5.0,1.1088205387605101,3MINDIA
2022-05-27,17273.0,2.0,True,False,,1.365338968332079,3MINDIA
2022-09-02,22000.1,39.0,True,True,17.0,0.8571051949763866,3MINDIA
2022-11-11,22291.0,30.0,True,True,6.0,0.8328697680678301,3MINDIA
2022-12-02,22765.1,27.0,True,True,3.0,0.7946989031456047,3MINDIA
2023-01-06,21300.4,21.0,True,False,,0.9181095190700643,3MINDIA
2023-02-17,21500.0,15.0,True,False,,0.9003023255813953,3MINDIA
2023-03-24,21730.0,10.0,True,False,,0.8801886792452831,3MINDIA
2023-04-28,22125.2,6.0,True,False,,0.8466047764539981,3MINDIA
2023-08-11,26628.0,3.0,True,False,79.0,0.53434354814481,3MINDIA
2023-09-22,29610.0,14.0,True,True,5.0,0.3798210064167511,3MINDIA
2023-10-27,28870.0,9.0,True,False,28.0,0.41518877727745074,3MINDIA
2023-11-24,29850.0,5.0,True,False,16.0,0.36872696817420425,3MINDIA
2023-12-22,30469.6,2.0,True,False,9.0,0.34089387455037157,3MINDIA
2024-03-22,29203.4,10.0,True,True,4.0,0.3990323044577,3MINDIA
2024-04-19,28907.05,6.0,True,True,3.0,0.4133749379476632,3MINDIA
2024-05-17,28498.95,2.0,True,False,37.0,0.43361422087480417,3MINDIA
2024-09-06,34465.55,,False,True,3.0,0.10342066208141154,3MINDIA
2024-10-25,33131.6,,False,True,3.0,0.1478467686438325,3MINDIA
2024-11-22,30629.0,50.0,True,True,4.0,0.24163374579646746,3MINDIA
2025-03-07,25718.15,6.0,True,False,,0.4787222253544674,3MINDIA
2025-04-11,26820.1,17.0,True,False,,0.41796637596429553,3MINDIA
2025-05-09,28180.0,26.0,True,True,3.0,0.34953867991483323,3MINDIA
2025-05-30,27830.0,23.0,True,False,,0.36651095939633493,3MINDIA
2025-06-27,28275.0,19.0,True,False,,0.34500442086648975,3MINDIA
2025-10-03,28765.0,5.0,True,False,,0.32209282113679816,3MINDIA
2025-12-05,33490.0,,False,True,7.0,0.13556285458345774,3MINDIA
2026-01-30,32750.0,,False,True,7.0,0.1612213740458015,3MINDIA
2026-04-03,29125.0,,False,False,,0.09871244635193133,3MINDIA
2016-05-27,1185.4,46.0,True,True,4.0,0.47562004386704904,ABB
2016-06-24,1178.9,42.0,True,True,7.0,0.5701925523793365,ABB
2016-08-26,1141.15,32.0,True,True,5.0,0.6343162599132453,ABB
2016-09-30,1107.0,27.0,True,True,4.0,0.7560072267389342,ABB
2016-11-11,931.35,2.0,True,False,174.0,1.396521178933806,ABB
2016-12-30,1017.55,6.0,True,False,167.0,1.334037639428038,ABB
2017-03-31,1180.0,2.0,True,False,60.0,1.0916101694915255,ABB
2017-06-09,1376.0,33.0,True,True,6.0,0.8080305232558138,ABB
2017-06-30,1424.0,31.0,True,True,3.0,0.7470856741573033,ABB
2017-07-21,1351.05,27.0,True,True,3.0,1.0983679360497391,ABB
2017-08-11,1302.0,23.0,True,True,4.0,1.1889400921658986,ABB
2017-09-08,1298.8,19.0,True,False,28.0,1.6534493378503234,ABB
2017-10-20,1330.0,13.0,True,True,3.0,1.5912030075187973,ABB
2017-11-10,1305.1,10.0,True,False,19.0,1.640640563941461,ABB
2017-12-15,1337.0,5.0,True,False,13.0,1.5776364996260286,ABB
2018-03-30,1267.25,61.0,True,True,3.0,1.7195107516275403,ABB
2018-04-20,1248.0,21.0,True,True,3.0,1.7788060897435898,ABB
2018-06-08,1149.0,14.0,True,True,6.0,2.741514360313316,ABB
2018-06-29,1151.0,11.0,True,True,3.0,2.8609904430929625,ABB
2018-07-20,1129.0,5.0,True,False,86.0,3.0871124889282555,ABB
2018-11-02,1190.0,6.0,True,False,69.0,2.9310924369747897,ABB
2018-12-21,1280.1,23.0,True,True,4.0,2.8723537223654403,ABB
2019-02-01,1212.0,12.0,True,False,47.0,3.11720297029703,ABB
2019-03-01,1220.0,8.0,True,False,43.0,3.550819672131148,ABB
2019-05-17,1311.3,2.0,True,False,16.0,5.398307023564402,ABB
2019-08-16,1311.5,6.0,True,True,3.0,5.976706061761343,ABB
2019-09-13,1310.0,2.0,True,False,14.0,5.98469465648855,ABB
2019-11-29,1403.0,79.0,True,True,3.0,5.521703492516037,ABB
2019-12-27,1200.0,58.0,True,True,9.0,6.624958333333334,ABB
2020-03-27,801.0,2.0,True,False,8.0,10.423158551810237,ABB
2020-05-29,722.0,2.0,True,False,,11.673060941828256,ABB
2020-07-31,862.6,16.0,True,True,8.0,9.607407836772548,ABB
2020-09-25,846.6,8.0,True,False,,9.807878573115994,ABB
2020-10-16,848.0,5.0,True,False,,9.79003537735849,ABB
2021-03-26,1330.2,9.0,True,True,3.0,5.8786272740941214,ABB
2021-04-16,1298.55,6.0,True,False,,6.046282391898657,ABB
2021-07-09,1683.5,16.0,True,True,3.0,4.435075735075736,ABB
2021-08-13,1618.05,5.0,True,False,,4.6549241370785825,ABB
2021-10-01,1790.0,4.0,True,False,,4.1117039106145254,ABB
2021-12-03,1954.05,2.0,True,False,17.0,3.682556741127403,ABB
2022-01-28,2135.9,23.0,True,True,3.0,3.2838850133433217,ABB
2022-02-25,2000.0,14.0,True,True,4.0,3.5749750000000002,ABB
2022-04-01,1944.6,6.0,True,False,,3.7053121464568557,ABB
2022-05-06,2000.0,4.0,True,False,,3.5749750000000002,ABB
2022-06-24,2120.0,2.0,True,False,,3.3160141509433965,ABB
2022-09-30,2966.05,31.0,True,True,4.0,2.0848940510106035,ABB
2022-10-28,2945.0,27.0,True,True,5.0,2.1069439728353143,ABB
2022-12-30,2640.0,6.0,True,False,,2.465890151515152,ABB
2023-02-03,2752.05,4.0,True,False,,2.324776076016061,ABB
2023-04-21,3141.15,3.0,True,False,,1.9129299778743456,ABB
2023-07-21,4141.1,25.0,True,True,10.0,1.209545772862283,ABB
2023-08-25,4220.2,26.0,True,True,4.0,1.1681318420927922,ABB
2023-10-06,3978.35,9.0,True,True,3.0,1.2999359030753959,ABB
2023-10-27,3850.0,6.0,True,False,,1.3766103896103896,ABB
2023-12-01,4195.55,12.0,True,False,,1.1808702077200843,ABB
2024-02-02,4340.3,3.0,True,False,,1.1081376863350458,ABB
2024-04-19,6245.0,4.0,True,False,39.0,0.4651641313050441,ABB
2024-06-07,6982.4,2.0,True,False,22.0,0.3104305109990835,ABB
2024-07-26,7053.2,11.0,True,False,15.0,0.2675948505642829,ABB
2024-09-20,7350.05,4.0,True,False,6.0,0.21639988843613311,ABB
2024-11-22,6605.0,4.0,True,False,7.0,0.20514761544284643,ABB
2025-03-07,4890.0,11.0,True,True,5.0,0.44846625766871173,ABB
2025-04-11,4684.45,2.0,True,False,41.0,0.512023823501158,ABB
2025-05-09,5190.0,5.0,True,False,13.0,0.3647398843930636,ABB
2025-08-29,4939.5,25.0,True,True,11.0,0.4339508047373215,ABB
2025-10-10,5075.0,19.0,True,True,4.0,0.39566502463054176,ABB
2025-11-14,4896.0,13.0,True,True,9.0,0.4466911764705883,ABB
2025-12-12,4981.0,10.0,True,True,5.0,0.4220036137321823,ABB
2026-01-23,4637.5,2.0,True,False,,0.5273315363881401,ABB
2026-04-03,5911.0,,False,False,,0.19827440365420412,ABB
2016-05-06,1379.3,11.0,True,False,27.0,0.46657724932937006,ACC
2016-05-27,1390.0,8.0,True,False,24.0,0.4676258992805755,ACC
2016-06-24,1522.0,58.0,True,True,18.0,0.36530880420499345,ACC
2016-08-12,1584.0,241.0,True,True,5.0,0.5498421717171715,ACC
2016-09-16,1570.25,233.0,True,True,5.0,0.5978347396911319,ACC
2016-11-25,1256.55,11.0,True,False,86.0,1.0604034857347502,ACC
2016-12-23,1269.55,18.0,True,False,76.0,1.0393052656453077,ACC
2017-03-24,1380.4,6.0,True,False,60.0,0.8755433207765864,ACC
2017-05-26,1571.4,197.0,True,True,5.0,0.6475754104620084,ACC
2017-06-30,1541.25,11.0,True,False,36.0,0.6798053527980534,ACC
2017-09-29,1580.0,182.0,True,True,19.0,0.7626582278481013,ACC
2017-12-01,1662.05,175.0,True,True,3.0,0.6756415270298728,ACC
2017-12-22,1655.5,172.0,True,True,7.0,0.6822712171549381,ACC
2018-02-09,1565.0,160.0,True,True,4.0,0.779552715654952,ACC
2018-03-30,1498.95,146.0,True,True,6.0,0.8579672437372827,ACC
2018-06-22,1260.15,5.0,True,True,4.0,1.2100543586081018,ACC
2018-07-20,1255.65,2.0,True,False,85.0,1.2179747541114163,ACC
2018-09-21,1433.05,28.0,True,True,3.0,0.9434074177453684,ACC
2018-11-02,1322.55,19.0,True,False,69.0,1.1057804997920684,ACC
2018-12-14,1385.0,15.0,True,True,6.0,1.0108303249097474,ACC
2019-02-01,1339.4,6.0,True,True,3.0,1.0792892339853664,ACC
2019-02-22,1326.0,3.0,True,False,53.0,1.1003016591251886,ACC
2019-05-17,1541.0,94.0,True,True,4.0,0.8072680077871512,ACC
2019-06-21,1470.1,76.0,True,True,9.0,0.8944289504115368,ACC
2019-07-12,1480.65,73.0,True,True,6.0,0.9207780366730827,ACC
2019-09-06,1423.85,3.0,True,False,5.0,0.9974014116655547,ACC
2019-10-11,1416.45,55.0,True,True,9.0,1.0078364926400507,ACC
2019-11-22,1462.2,53.0,True,True,3.0,0.9450143619203939,ACC
2019-12-13,1401.15,46.0,True,True,11.0,1.029761267530243,ACC
2020-01-10,1430.55,45.0,True,True,4.0,0.9880465555206039,ACC
2020-03-27,895.15,3.0,True,False,,2.1771211528794057,ACC
2020-06-12,1180.0,6.0,True,False,,1.4101694915254237,ACC
2020-07-17,1253.0,12.0,True,False,,1.2697525937749403,ACC
2020-09-11,1289.0,5.0,True,False,,1.2063615205585725,ACC
2020-12-25,1485.0,3.0,True,False,,0.915151515151515,ACC
2021-02-05,1584.2,7.0,True,False,,0.7952278752682742,ACC
2021-02-26,1686.05,13.0,True,False,105.0,0.6867827170012752,ACC
2021-03-19,1692.0,10.0,True,False,102.0,0.6808510638297873,ACC
2021-04-23,1782.25,13.0,True,False,92.0,0.5957357273109833,ACC
2021-07-09,1975.0,2.0,True,False,34.0,0.43999999999999995,ACC
2021-08-27,2230.55,55.0,True,True,5.0,0.2750218555961532,ACC
2021-10-29,2142.05,2.0,True,False,8.0,0.3277001003711397,ACC
2021-12-24,2087.8,37.0,True,True,9.0,0.3621994443912251,ACC
2022-01-28,2120.05,33.0,True,True,4.0,0.34147779533501565,ACC
2022-03-11,1900.0,5.0,True,False,46.0,0.496842105263158,ACC
2022-04-22,2023.55,20.0,True,False,40.0,0.40545081663413307,ACC
2022-05-13,2099.05,18.0,True,True,4.0,0.35489864462494936,ACC
2022-06-17,2047.1,12.0,True,False,32.0,0.3892823994919643,ACC
2022-07-22,2100.35,8.0,True,False,27.0,0.35406003761277893,ACC
2022-10-21,2205.3,7.0,True,False,14.0,0.2896204598013874,ACC
2022-12-23,2356.4,80.0,True,True,3.0,0.20692581904600238,ACC
2023-02-03,1695.9,2.0,True,False,4.0,0.67698567132496,ACC
2023-03-03,1659.0,22.0,True,True,4.0,0.7142857142857142,ACC
2023-03-31,1592.35,17.0,True,False,152.0,0.7860395013659058,ACC
2023-04-28,1700.0,14.0,True,False,142.0,0.6729411764705882,ACC
2023-05-19,1704.45,11.0,True,False,138.0,0.6685734401126462,ACC
2023-06-30,1754.0,23.0,True,False,129.0,0.6214367160775371,ACC
2023-07-21,1762.65,20.0,True,False,126.0,0.6134797038549911,ACC
2023-08-18,1880.0,20.0,True,True,10.0,0.5127659574468084,ACC
2023-09-22,1965.25,15.0,True,True,3.0,0.44714412924564306,ACC
2023-11-24,1803.0,2.0,True,False,66.0,0.5773710482529117,ACC
2024-01-26,2190.0,2.0,True,False,19.0,0.29863013698630136,ACC
2024-03-15,2347.2,16.0,True,True,9.0,0.21165644171779152,ACC
2024-04-19,2368.0,11.0,True,True,3.0,0.2010135135135136,ACC
2024-05-17,2331.55,7.0,True,True,3.0,0.21978941047800804,ACC
2024-06-07,2150.0,2.0,True,False,24.0,0.3227906976744186,ACC
2024-08-16,2267.7,,False,True,9.0,0.12223839132160341,ACC
2024-10-25,2187.55,,False,True,3.0,0.08724372014353943,ACC
2024-11-22,1868.2,2.0,True,False,8.0,0.23910716197409276,ACC
2025-01-17,1838.6,,False,True,5.0,0.15299684542586767,ACC
2025-03-07,1778.45,,False,True,40.0,0.191993027636425,ACC
2025-04-11,1874.05,,False,True,3.0,0.13118646781035737,ACC
2025-05-09,1779.0,,False,True,31.0,0.1404159640247329,ACC
2025-06-20,1813.4,,False,True,6.0,0.11878239770596655,ACC
2025-08-08,1780.0,,False,True,18.0,0.11629213483146073,ACC
2025-10-03,1802.4,,False,True,9.0,0.10241899689303136,ACC
2025-11-07,1818.9,,False,True,3.0,0.09241849469459562,ACC
2026-02-06,1593.0,,False,True,3.0,0.07564344005021972,ACC
2026-04-03,1251.7,,False,False,,0.158344651274267,ACC
2024-12-27,224.05,28.0,True,True,3.0,0.4474447667931265,ACMESOLAR
2025-01-31,167.75,2.0,True,False,,0.9332339791356186,ACMESOLAR
2025-02-21,171.99,2.0,True,False,,0.8855747427175997,ACMESOLAR
2025-04-11,172.63,2.0,True,False,,0.878584255343799,ACMESOLAR
2025-06-20,236.0,3.0,True,False,23.0,0.3741525423728813,ACMESOLAR
2025-08-08,263.25,5.0,True,False,13.0,0.23190883190883205,ACMESOLAR
2025-09-26,265.1,,False,True,6.0,0.1580535646925687,ACMESOLAR
2025-12-12,204.16,13.0,True,True,6.0,0.5037225705329154,ACMESOLAR
2026-01-30,195.9,2.0,True,False,,0.5671260847371107,ACMESOLAR
2026-03-13,216.34,2.0,True,False,,0.419062586669132,ACMESOLAR
2016-05-27,914.05,11.0,True,False,,1.4440676111810076,AIAENG
2016-07-22,980.0,3.0,True,False,,1.279591836734694,AIAENG
2016-09-23,1148.0,16.0,True,False,183.0,0.9459930313588851,AIAENG
2016-10-21,1235.15,17.0,True,True,3.0,0.8086872039833217,AIAENG
2016-11-25,1183.9,7.0,True,False,174.0,0.8869836979474617,AIAENG
2016-12-16,1240.0,9.0,True,False,171.0,0.8016129032258064,AIAENG
2017-02-03,1294.0,2.0,True,False,30.0,0.7264296754250386,AIAENG
2017-03-10,1425.0,73.0,True,True,10.0,0.5677192982456141,AIAENG
2017-03-31,1452.35,71.0,True,True,4.0,0.538196715667711,AIAENG
2017-04-28,1439.9,66.0,True,True,3.0,0.5514966317105354,AIAENG
2017-05-26,1302.0,29.0,True,True,14.0,0.7158218125960061,AIAENG
2017-06-16,1322.1,26.0,True,True,10.0,0.7774752288026625,AIAENG
2017-09-01,1273.0,15.0,True,False,134.0,1.1056952081696783,AIAENG
2017-11-03,1354.0,6.0,True,False,19.0,1.0782865583456425,AIAENG
2018-01-05,1511.0,31.0,True,True,4.0,0.9025479814692257,AIAENG
2018-02-09,1367.0,22.0,True,True,4.0,1.1296634967081198,AIAENG
2018-03-16,1320.55,9.0,True,False,106.0,1.2045738518041724,AIAENG
2018-04-13,1382.05,13.0,True,False,101.0,1.1620057161463047,AIAENG
2018-06-29,1440.1,5.0,True,False,90.0,1.429657662662315,AIAENG
2018-09-21,1644.6,73.0,True,True,3.0,1.3251854554298919,AIAENG
2018-10-12,1453.2,2.0,True,False,74.0,1.6314340765207818,AIAENG
2018-11-30,1530.0,14.0,True,False,39.0,1.5032679738562091,AIAENG
2019-02-01,1560.05,51.0,True,True,30.0,1.9678535944360758,AIAENG
2019-03-22,1671.35,89.0,True,True,7.0,1.7702156939001408,AIAENG
2019-05-17,1620.5,38.0,True,True,12.0,1.8571428571428572,AIAENG
2019-06-21,1671.05,76.0,True,True,7.0,1.770713024744921,AIAENG
2019-09-06,1482.1,3.0,True,False,27.0,2.3398218743674515,AIAENG
2019-10-11,1607.05,17.0,True,True,9.0,2.08014685292928,AIAENG
2019-12-27,1580.0,6.0,True,False,11.0,2.132879746835443,AIAENG
2020-03-27,1102.2,2.0,True,False,,3.490972600254037,AIAENG
2020-06-19,1566.05,10.0,True,False,89.0,2.1607866926343346,AIAENG
2020-08-14,1584.0,5.0,True,False,81.0,2.124968434343434,AIAENG
2020-09-25,1677.25,10.0,True,True,6.0,1.951229691459234,AIAENG
2020-11-06,1620.0,3.0,True,False,69.0,2.0555246913580247,AIAENG
2021-02-26,1781.0,18.0,True,False,43.0,1.779309376754632,AIAENG
2021-05-14,1814.0,7.0,True,False,30.0,1.7287486218302095,AIAENG
2021-08-27,1897.05,40.0,True,True,6.0,1.609288105215993,AIAENG
2021-10-15,1840.0,33.0,True,True,6.0,1.6901902173913044,AIAENG
2021-12-24,1766.0,23.0,True,True,9.0,1.802916194790487,AIAENG
2022-01-28,1792.3,18.0,True,True,3.0,1.7617865312726662,AIAENG
2022-03-11,1475.05,2.0,True,False,,2.355784549676282,AIAENG
2022-04-01,1581.2,3.0,True,False,,2.1305021502656207,AIAENG
2022-05-20,1757.5,2.0,True,False,,1.8164722617354196,AIAENG
2022-06-17,2025.0,5.0,True,False,,1.4444197530864198,AIAENG
2022-09-02,2445.0,30.0,True,True,4.0,1.024519427402863,AIAENG
2022-10-07,2406.1,17.0,True,True,15.0,1.057250322098001,AIAENG
2022-11-18,2521.0,28.0,True,True,6.0,0.963486711622372,AIAENG
2023-01-20,2383.5,2.0,True,False,,1.0767568701489405,AIAENG
2023-03-03,2640.0,14.0,True,True,8.0,0.8749810606060606,AIAENG
2023-03-24,2642.7,11.0,True,True,5.0,0.8730654255117873,AIAENG
2023-04-28,2620.0,6.0,True,False,,0.8892938931297709,AIAENG
2023-07-07,3100.75,8.0,True,False,87.0,0.5963718455212448,AIAENG
2023-08-04,3326.0,26.0,True,False,73.0,0.4882591701743837,AIAENG
2023-10-27,3340.05,14.0,True,False,56.0,0.4819987724734658,AIAENG
2023-11-24,3404.6,10.0,True,False,52.0,0.4539006050637373,AIAENG
2023-12-22,3488.05,6.0,True,False,47.0,0.41911669844182264,AIAENG
2024-03-15,3554.1,14.0,True,False,35.0,0.3927435919079374,AIAENG
2024-06-07,3567.35,2.0,True,False,23.0,0.38757060563163126,AIAENG
2024-09-13,4209.2,,False,True,3.0,0.05578257151002575,AIAENG
2024-11-22,3337.0,58.0,True,True,5.0,0.26044351213664974,AIAENG
2024-12-27,3280.1,52.0,True,True,3.0,0.2823084662052988,AIAENG
2025-01-17,3275.05,49.0,True,True,6.0,0.2842857360956321,AIAENG
2025-03-07,3093.3,36.0,True,True,5.0,0.35974525587560224,AIAENG
2025-04-11,3027.2,31.0,True,True,17.0,0.38943578224101505,AIAENG
2025-05-09,3080.0,27.0,True,True,13.0,0.36561688311688334,AIAENG
2025-06-20,3200.0,22.0,True,True,6.0,0.3144062500000002,AIAENG
2025-08-08,3025.0,14.0,True,True,3.0,0.39044628099173573,AIAENG
2025-08-29,3001.1,11.0,True,False,,0.40151944287094743,AIAENG
2025-11-07,3220.0,3.0,True,False,,0.3062422360248449,AIAENG
2025-12-12,3618.9,,False,True,12.0,0.16225925004835728,AIAENG
2026-01-30,3668.1,,False,True,5.0,0.14666993811510065,AIAENG
2026-03-27,3252.7,3.0,True,False,,0.23365204291819097,AIAENG
2016-06-24,86.5,29.0,True,True,13.0,8.50693641618497,APLAPOLLO
2016-08-05,90.1,23.0,True,True,7.0,9.265593784683684,APLAPOLLO
2016-09-30,81.1,15.0,True,False,,11.88162762022195,APLAPOLLO
2016-11-11,82.1,9.0,True,False,,11.72472594397077,APLAPOLLO
2016-12-09,82.61,5.0,True,False,,11.646168744704031,APLAPOLLO
2017-02-03,100.0,9.0,True,False,,10.1455,APLAPOLLO
2017-03-03,103.71,7.0,True,False,102.0,9.74679394465336,APLAPOLLO
2017-05-26,131.1,2.0,True,False,70.0,7.501525553012968,APLAPOLLO
2017-07-14,143.05,9.0,True,False,63.0,6.791331702202027,APLAPOLLO
2017-08-25,143.75,3.0,True,False,57.0,6.978782608695653,APLAPOLLO
2017-10-27,178.86,10.0,True,False,31.0,5.580565805658056,APLAPOLLO
2017-11-24,181.39,6.0,True,False,27.0,5.488781079442087,APLAPOLLO
2018-02-09,188.0,2.0,True,False,5.0,5.476063829787234,APLAPOLLO
2018-03-23,181.66,3.0,True,False,10.0,6.364857425960587,APLAPOLLO
2018-06-08,162.56,84.0,True,True,4.0,7.230191929133859,APLAPOLLO
2018-07-06,156.13,78.0,True,True,9.0,7.954076730929353,APLAPOLLO
2018-10-05,115.8,2.0,True,False,12.0,14.544041450777202,APLAPOLLO
2018-11-02,116.4,18.0,True,True,7.0,14.463917525773196,APLAPOLLO
2019-01-11,104.5,7.0,True,True,5.0,16.22488038277512,APLAPOLLO
2019-02-15,100.33,2.0,True,False,,16.940795375261636,APLAPOLLO
2019-05-17,139.6,2.0,True,False,11.0,11.893982808022923,APLAPOLLO
2019-06-28,148.83,26.0,True,True,3.0,11.094335819391251,APLAPOLLO
2019-08-23,119.0,5.0,True,False,30.0,14.126050420168067,APLAPOLLO
2019-10-11,130.0,6.0,True,False,22.0,12.846153846153847,APLAPOLLO
2020-02-07,189.82,28.0,True,True,4.0,8.482667790538406,APLAPOLLO
2020-03-20,103.0,2.0,True,False,,16.475728155339805,APLAPOLLO
2020-04-24,115.01,2.0,True,False,,14.650812972784975,APLAPOLLO
2020-05-15,115.56,2.0,True,False,,14.57632398753894,APLAPOLLO
