symbol,company_name,page
530697,Zenlabs Ethica,12
530797,Sh. Ganesh Elas.,13
530805,Onesource Indus.,11
530809,BNR Udyog,12
530907,S I Cap. & Fin.,10
530909,ERP Soft Systems,11
530917,R R Securities,15
530929,RRP Defense,2
530993,Sarthak Global,11
531017,Arihant's Secur.,14
531029,Bharat Textiles,11
531039,Swadha Nature,15
531067,Contil India,8
531137,Gemstone Invest.,13
531158,Catvision Ltd,13
531178,Hemang Resources,12
531190,Eforu Entertainment,7
531191,Filtron Engineer,2
531203,Tradewell Hold,9
531240,Shamrock Indl.,12
531279,Trishakti Indus,3
531297,Artefact Project,8
531334,Vikalp Securitie,13
531360,Golech.Glob.Fin.,11
531364,Ekansh Concept,3
531402,LWS Knitwear,10
531463,Global Infratech,16
531465,Nouveau Global,13
531502,Esaar (India),11
531506,Shukra Bullions,10
531515,Mahan Industries,15
531537,Mizzen Ventures,2
531553,Disha Resources,11
531585,Devine Impex,14
531592,Genpharmasec,7
531685,Frontline Fin.,16
531737,Greencrest Finan,10
531743,Hira Automobile,7
531744,Gini Silk Mills,9
531780,Kaiser Corporat.,10
531842,Lahoti Overseas,5
531893,Sawaca Enterpri.,10
531918,Hind.Appliances,6
531930,Sarthak Industri,10
531931,Sai Capital,8
531959,Newtime Infra.,5
532007,Shreevatsaa Fin.,9
532105,Mega Fin (India),9
532139,G-Tech Info.,15
532154,Johnson Pharma,9
532262,TCI Industries,4
532645,Beeyu Overseas,15
532911,Parle Industries,10
533014,Sicagen India,4
533202,Satchmo Holdings,7
533602,Lesha Industries,10
533896,Fervent Synerg.,5
535204,Mukta Agricultur,15
535205,Mystic Electron.,14
535620,Binny Mills,6
538351,A F Enterprises,14
538496,Tarini Internat.,13
538537,Omansh Enterpri.,3
538563,SMT Engineering,2
538568,Fruition Venture,12
538569,Triveni Enterpri,14
538579,Zinema Media,10
538667,Sirohia & Sons,14
538875,Sellwin Traders,5
538895,Mihika Industrie,13
538942,Mercantile Vent.,3
539005,Jayatma Enterp.,15
539012,Megri Soft,10
539014,Kalpa Commer.,13
539032,Fraser & Company,13
539041,Ganesha Ecoverse,7
539097,UR Sugar,12
539149,Integ. Capital,11
539222,Growington Vent,7
539246,Jyotirgamya Ent.,8
539335,Callista Indus.,6
539406,Swagtam Trading,14
539409,Neeraj Paper Mkt,11
539449,IGC Industries,14
539526,Suncare Traders,11
539561,Remedium Life,9
539584,Sharanam Infra,12
539814,Le Lavoir,5
539834,Balgopal Commer.,3
539900,Dalmia Industria,11
539922,Rotographics (I),4
539927,Likhami Consult.,2
539938,Medico Intercon.,9
539991,Confidence Fut.,6
540132,Sabrimala Indus.,12
540144,DRA Consultants,11
540190,Franklin Indust.,9
540243,New Light Industries,12
540259,Shangar Decor,13
540266,Globe Commercial,14
540267,Flora Corporatio,14
540361,Danube Industrie,8
540377,IFL Enterprises,8
540401,Maximus Interna.,4
540570,Variman Global,7
540613,Gautam Exim,5
540696,KCD Industries,12
540703,Pro CLB,11
540717,Polo Queen Ind.,2
540730,Mehai Technology,6
540786,Sharika Enterpr.,8
540809,MRC Agrotech,5
540811,Diggi Multitrade,13
540829,Chandrima Mercan,4
540914,SRU Steels,13
540980,Yamuna Syndicate,2
541444,Palm Jewels,11
541702,Ashnisha Indus.,5
541983,Innovative Ideal,10
542025,Sun Retail,15
542145,Roni Households,7
542155,Diksha Greens,16
542446,Jonjua Overseas,13
542477,Gleam Up Jwel Limiteed,11
542627,Chandni Machines,7
542628,Northern Spirits,4
542668,Evans Electric,8
542694,Parshva Enterpr.,4
542803,Vaxfab Enterp.,6
543194,Nirmitee Robotic,7
543284,EKI Energy,4
543319,AA Plus Trade,9
543352,Platinumone Bus.,10
543372,Getalong Enterp.,13
543410,DMR Engineering,8
543461,Safa Systems,7
543500,Evoq Remedies,15
543515,Sunrise Efficie.,4
543516,Dhyaani Trade,13
543615,Silicon Rental,6
543713,Droneacharya Aer,6
543806,ITCONS E-Soluti.,3
543991,Techknowgreen,6
544011,Vrundavan Planta,10
544091,Qualitek Labs,3
544270,Khyati Global,9
544287,Mangal Compuso.,6
544370,Nukleus Office,5
544372,Shreenath Paper,10
544426,Icon Facil.,8
544453,Monarch Surve.,3
544571,NSB BPO,4
544698,PAN HR Solution,8
AAATECH,AAA Technologies,5
AARVI,Aarvi Encon,4
ABMINTLLTD,A B M Internatl.,8
ACEINTEG,Ace Integrated,11
AISL,ANI Integrated,6
AKG,AKG Exim,9
ALANKIT,Alankit,3
ALLDIGI,Alldigi Tech,2
ANIKINDS,Anik Industries,5
ANLON,Anlon Tech,3
ARMOUR,Armour Security,8
AWFIS,AWFIS Space,1
BLUSPRING,Bluspring Enter.,2
BMETRICS,Bombay Metrics,7
CADSYS,Cadsys (India),7
CHAMUNDA,Chamunda Ele.,7
CMSINFO,CMS Info Systems,1
CNL,Creative Newtech,2
CONTI,Continental Seed,10
CORALFINAC,Coral India Fin.,5
CSSL,Clear Secured,3
DEVX,Dev Accele.,3
DHARARAIL,Dhara Rail Pro.,4
DHRUV,Dhruv Consultanc,7
DTL,Diensten Tech,6
DYNAMIC,Dynamic Services,5
ECLERX,eClerx Services,1
EFCIL,EFC (I),1
ELGNZ,Eleganz Interior,4
EMAPARTNER,EMA Partners,4
ENCOMPAS,Encompass Design,3
ESSENTIA,Integra Essentia,5
EXCEL,Excel Realty,4
FALCONTECH,Falcon,8
FMNL,Future Market,7
FSL,Firstsour.Solu.,1
GOYALALUM,Goyal Aluminiums,6
HEMIPROP,Hemisphere Prop,1
HGS,Hinduja Global,1
HPTL,HP Telecom,3
HRHNEXT,HRH Next,8
IBULLSLTD,Indiabulls,1
ICDSLTD,ICDS,7
IGIL,International Ge,1
INDIQUBE,Indiqube Spaces,1
INFOLLION,Infollion Resea.,3
IPSL,Integrated Perso,3
KANDARP,Kandarp Digi,5
KAPSTON,Kapston Services,2
KHFM,KHFM Hospitality,4
KONTOR,Kontor Space,8
KOTHARIPRO,Kothari Products,3
KRYSTAL,Krystal Integrat,2
KSR,KSR Footwear,6
MARC,Marc Technocrats,5
MIEL,Manglam Infra,10
MITCON,Mitcon Consult.,5
MMEL,Moving Media,7
MMTC,MMTC,1
MOTOGENFIN,Motor & Gen Fin,6
MSTCLTD,MSTC,1
NDRINVIT,NDR INVIT Trust,1
NESCO,NESCO,1
ONEPOINT,One Point One,2
OSWALAGRO,Oswal Agro Mills,2
PHOGLOBAL,Phoenix Overseas,9
PLADAINFO,Plada Infotech S,13
POSITRON,Positron Energy,5
PTL,PTL Enterprises,2
QUESS,Quess Corp,1
RADIANTCMS,Radiant Cash,3
RAMGOPOLY,Ramgopal Polytex,9
RBMINFRA,RBM Infracon,3
REDINGTON,Redington,1
ROCKINGDCE,Rockingdeals Cir,5
RPSGVENT,RPSG Ventures,1
RUCHINFRA,Ruchi Infrastr.,5
SAKUMA,Sakuma Exports,4
SANGHVIMOV,Sanghvi Movers,1
SERVICE,Service Care Ltd,6
SFML,Supreme Facility,7
SHAIVAL,Shaival Reality,8
SHEEL,Sheel Bio.,6
SHIVAUM,Shiv Aum Steels,2
SHYAMTEL,Shyam Telecom,13
SIGIND,Signet Industrie,4
SMARTWORKS,Smartworks Cowor,1
SOUTHWEST,South West Pinn.,2
SPCENET,Spacenet Enterpr,4
SPECTSTM,Spectrum Talent,5
STCINDIA,S T C,2
TARACHAND,Tara Chand Infra,2
TEAMLEASE,Team Lease Serv.,1
TEXINFRA,Texmaco Infrast.,1
TRACXN,Tracxn Technolo.,3
TRANSWIND,Transwind Infra.,11
TRIDHYA,Tridhya Tech,11
UDS,Updater Services,2
UMAEXPORTS,Uma Exports,6
VIESL,Vision Infra,2
VIKASLIFE,Vikas Lifecare,3
VINCOFE,Vintage Coffee,1
WEWIN,We Win Ltd,8
WEWORK,Wework India,1
WHITEFORCE,Happy Square,8
