symbol,company_name,page
HITECH,Hi-Tech Pipes,4
HITECHCORP,Hitech Corp.,9
HOLMARC,Holmarc Opto,14
HUHTAMAKI,Huhtamaki India,4
IDEALTECHO,Ideal Technopl.,12
IFGLEXPOR,IFGL Refractori.,5
INCREDIBLE,Incredible Indus,11
INGERRAND,Ingersoll-Rand,2
INOXINDIA,Inox India,2
JAICORPLTD,Jai Corp,4
JAYBEE,Jay Bee Laminati,10
JAYNECOIND,Jayaswal Neco,2
JINDALPOLY,Jindal Poly Film,3
JINDALSAW,Jindal Saw,1
JISLDVREQS,Jain Irrigat-DVR,16
JISLJALEQS,Jain Irrigation,4
JIWANRAM,Jiwanram Sheo,18
JTLIND,JTL Industries,4
JYOTIGLOBL,Jyoti Global,14
KALANA,Kalana Ispat,16
KALYANIFRG,Kalyani Forge,9
KAMDHENU,Kamdhenu,7
KANPRPLA,Kanpur Plastipa.,7
KEI,KEI Industries,1
KINGFA,Kingfa Science,2
KIRLOSBROS,Kirl. Brothers,2
KIRLOSENG,Kirloskar Oil,1
KIRLOSIND,Kirloskar Indus.,3
KIRLPNU,Kirl.Pneumatic,2
KRISHCA,Krishca Strapp.,9
KRISNAFILA,Krishna Fil. Ind,20
KRITI,Kriti Industries,8
KRITIKA,Kritika Wires,11
KRN,KRN Heat Exchan,2
KSB,KSB,1
KSHINTL,KSH Internationa,3
KSL,Kalyani Steels,3
LATTEYS,Latteys Industri,12
LRRPL,Lead Reclaim,14
MAHASTEEL,Mahamaya Steel,4
MAHSEAMLES,Mah. Seamless,2
MAKS,Maks Energy,17
MAL,Mangalam Alloys,13
MALLCOM,Mallcom (India),6
MANAKCOAT,Manaksia Coated,5
MANAKSIA,Manaksia,8
MANINDS,Man Industries,3
MARCO,Marco Cables,14
MASTER,Master Component,11
MCL,Madhav Copper,10
MEGAFLEX,Mega Flex Plast.,9
MEGATHERM,Megatherm Indu.,8
MICEL,MIC Electronics,6
MOLDTKPAC,Mold-Tek Pack.,4
MONOLITH,Monolithisch Ind,5
MPEL,Manas Polymers,15
MSPL,MSP Steel & Pow.,4
MUNISH,Munish Forge,10
NAHARPOLY,Nahar Poly,6
NELCAST,Nelcast,5
NIBL,NRB Indl Bearing,14
NMSTEEL,Newmalayalam St.,16
ORICONENT,Oricon Enterpris,5
ORIENTCER,Orient Ceratech,7
ORIENTLTD,Orient Press,14
OSWALPUMPS,Oswal Pumps,3
PARACABLES,Paramount Comm.,5
PARAMPARA,Parampara Dairy,18
PATTECH,Pattech Fitwell,12
PENTAGON,Pentagon Rubber,15
PIXTRANS,Pix Transmission,4
PLAZACABLE,Plaza Wires,11
POLYCAB,Polycab India,1
POLYPLEX,Polyplex Corpn,3
POLYSIL,Polysil Irrigati,7
PPL,Prakash Pipes,7
PRAKASHSTL,Prakash Steelage,13
PRECWIRE,Prec. Wires (I),2
PREMIERPOL,Premier Polyfilm,6
PRIMECAB,Prime Cable Ind.,11
PRINCEPIPE,Prince Pipes,3
PSFL,Paramount Specia,15
PSRAJ,P S Raj Steels,9
PTCIL,PTC Industries,1
PURVFLEXI,Purv Flexi,13
PYRAMID,Pyramid Technopl,7
QFIL,Quality Foils,18
QUADFUTURE,Quadrant Future,5
RAJINDLTD,Rajputana Indu.,10
RAJMET,Rajnandini Metal,13
RAMASTEEL,Rama Steel Tubes,6
RAPPID,Rappid Valves,11
RATNAMANI,Ratnamani Metals,1
RATNAVEER,Ratnaveer Precis,5
REFRACTORY,Refractory Shap.,14
REXPIPES,Rex Pipes&Cables,9
RHETAN,Rhetan TMT Ltd,4
RHIM,RHI Magnesita,2
RMDRIP,R M Drip & Sprin,5
ROLLT,Rollatainers,16
ROTO,Roto Pumps,5
ROYALARC,Royal Arc Ele.,9
RPEL,Raghav Product.,3
RPPL,Rajshree Polypac,12
RRKABEL,R R Kabel,1
RSL,Rajputana Stain.,5
RUBFILA,Rubfila Intl.,8
RUDRA,Rudra Global,10
SABAR,Sabar Flex India,19
SAGARDEEP,Sagardeep Alloys,15
SAHASRA,Sahasra Electro.,7
SAMBHV,Sambhv Steel,3
SAMPANN,Sampann Utpadan,11
SANCO,Sanco Industries,20
SATIPOLY,Sati Poly,18
SBCL,Shivalik Bimetal,4
SCML,Sharp Chucks and,10
SCODATUBES,Scoda Tubes,6
SEJALLTD,Sejal Glass,7
SGIL,Synergy Green,5
SHAH,Shah Metacorp,7
SHAHALLOYS,Shah Alloys,12
SHAILY,Shaily Engineer.,2
SHAKTIPUMP,Shakti Pumps,2
SHERA,Shera Energy,8
SHREERAMA,Sh. Rama Multi.,6
SHRIKANHA,Shri Kanha Stain,17
SHRITECH,Shri Techtex,10
SHUBHSHREE,Shubhshree Bio.,10
SHYAMMETL,Shyam Metalics,1
SKFINDIA,SKF India,2
SKFINDUS,SKF India Indus.,2
SKP,SKP Bearing,8
SMLT,Sarthak Metals,13
SMVD,SMVD Poly Pack,18
SPPPOLY,SPP Polymer,18
SPRL,SP Refractories,17
SRIVASAVI,Srivasavi Adhes.,14
STEELCAS,Steelcast,3
STEELXIND,Steel Exchange,5
SUBROS,Subros,3
SUNFLAG,Sunflag Iron,3
SUNLITE,Sunlite Recycli.,7
SUPREMEENG,Supreme Engg.,17
SUPREMEIND,Supreme Inds.,1
SURAJLTD,Suraj,7
SURANI,Surani Steel Tub,10
SURYAROSNI,Surya Roshni,3
SWARAJENG,Swaraj Engines,3
SWASTIK,Swastik Pipe,16
TAINWALCHM,Tainwala Chem.,10
TANKUP,Tankup Engi.,9
TCPLPACK,TCPL Packaging,4
TEMBO,Tembo Global,6
TEXMOPIPES,Texmo Pipes,12
TIIL,Technocraf.Inds.,2
TIJARIA,Tijaria Polypipe,18
TIMETECHNO,Time Technoplast,2
TIMKEN,Timken India,1
TINNARUBR,Tinna Rubber,5
TIRUPATI,Shree Tirupati,7
TIRUPATIFL,Tirupati Forge,6
TPLPLASTEH,TPL Plastech,7
UFLEX,Uflex,3
UHTL,United Heat,13
UMA,Uma Converter,16
UNIVCABLES,Universal Cables,4
USHAMART,Usha Martin,1
VENUSPIPES,Venus Pipes,4
VESUVIUS,Vesuvius India,2
VIDYAWIRES,Vidya Wires,5
VIGOR,Vigor Plast,14
VILAS,Vilas Transcore,5
VISAMAN,Visaman Global,9
VMARCIND,V-Marc India,4
VMSTMT,VMS TMT,9
VSSL,Vardhman Special,4
VSTL,Vibhor Steel,9
WELCORP,Welspun Corp,1
WENDT,Wendt India,4
WOL3D,WOL 3D India,13
WORTHPERI,Worth Peripheral,9
XPROINDIA,XPRO India,3
YUKEN,Yuken India,5
ZENITHSTL,Zenith Steel,13
