symbol,company_name,page
526869,Kumbhat Fin.,18
526871,Intec Capital,14
526883,Shikhar Cons.,19
526887,Indo Credit Cap.,20
526891,Market Creators,17
526961,Last Mile Enter.,9
530045,Titan Securities,8
530109,Anupam Finserv,12
530127,NPR Finance,17
530139,Kreon Finnancial,11
530167,Moongipa Capital,17
530171,Daulat Securitie,17
530187,Atharv Enter,19
530197,Fundviser Capit.,7
530235,KJMC Financial,15
530245,Aryaman Fin.Serv,5
530249,Bridge Securitie,11
530263,Global Cap.Mkt.,15
530271,Rich Universe,20
530341,Mukesh Babu Fin.,9
530357,KBS India,17
530405,Jindal Capital,15
530407,Epic Energy,14
530419,Sumedha Fiscal,13
530439,Siddha Ventures,21
530469,GSL Securities,16
530499,A.K.Capital Serv,4
530537,Manraj Hsg.Fin.,14
530547,KEN Fin.Serv.,21
530557,NCL Res. & Finl.,11
530577,Ladderup Finance,11
530601,Jagsonpal Services,9
530663,Goyal Associates,21
530709,Gowra Leasing,10
530747,Challani Capital,13
530771,KLG Capital,20
530779,Dynamic Portfol,13
530789,Ceejay Finance,10
530799,Anna Infrastruct,17
530829,Cil Securities,15
530855,GDL Leasing,12
530881,Arunjyoti Bio,8
530927,Haryana Fin. Co.,4
530979,India Home Loans,12
530985,JPT Securities,19
531003,Swarna Securitie,13
531025,Visagar Finan.,16
531027,Libord Securitie,19
531033,Regal Entertain.,15
531051,Vintage Secur.,21
531091,United Credit,18
531127,Mena Mani Inds.,9
531199,Glance Finance,11
531212,Nalin Lease Fin.,13
531228,Rander Corpn.,17
531235,CitiPort Fin.,17
531237,Dhruva Cap.Serv.,7
531254,Optimus Finance,9
531255,Paragon Finance,14
531274,Kinetic Trust,16
531278,Elixir Capital,11
531283,Cindrella Fin.,21
531288,Lead Financial S,20
531310,Available Fin.,8
531314,Integra Capital,19
531319,Maruti Global Industries,15
531324,Roselabs Finance,14
531327,Charms Industrie,21
531340,Bervin Invest.,12
531341,Ashtasidhhi Ind,16
531387,Hasti Finance,18
531390,Upsurge Invest.,8
531417,Mega Corp.,11
531432,Systematix Sec.,20
531433,Sungold Capital,20
531441,Lyons Corporate,18
531505,Indergiri Fin.,17
531509,Step Two Corp.,14
531529,Softrak Venture,10
531550,Jhaveri Credits,7
531557,Amit Securities,12
531572,Ranjit Securitie,14
531582,Beryl Securities,16
531591,BAMPSL Sec.,10
531644,Tokyo Finance,16
531652,UVS Hospitality,6
531672,Inani Securities,18
531688,Prithvi Exchange,9
531752,Biogen Pharma,11
531758,G K Consultants,17
531821,Munoth Fin.Serv.,18
531841,Indus Finance,12
531846,Trinity League,18
531878,Anjani Finance,18
531889,Nurture Well Industries,5
531950,Vertex Secur.,12
531962,Shree Metalloys,15
531996,Odyssey Corpn.,11
532056,Trustedgecapital,8
532057,Abhinav Capital,9
532092,Epuja Spiritech,15
532113,Brijlaxmi Leas.,19
532123,BSEL ALGO,13
532131,Triumph Intl.,17
532160,Guj. State Fin.,9
532164,Minolta Finance,16
532217,CMX Holdings,13
532275,Landmarc Leisur.,7
532284,TCFC Finance,14
532304,KJMC Corporate,15
532320,Vaarad Ventures,7
532333,HB Portfolio,11
532410,Transcorp Intl.,10
532468,Kama Holdings,2
532485,Balmer Law. Inv.,4
532745,Inditrade Cap.,19
532855,Haryana Capfin,10
533095,Bengal & Assam,3
533149,Yunik Managing,19
533170,Tamboli Industri,8
533315,Innovassynth Technologies,5
534060,PMC Fincorp,8
534063,Futuristic Solu,11
534691,Comfort Comtrade,17
534732,Caspian Corporat,12
534755,Trio Merc. Trad.,19
535267,Comfort Fincap,10
535514,Prime Capital Ma,20
535566,KIFS Financial,8
535667,India Finsec,5
535910,Money Masters,20
535916,Alacrity Sec.,7
535917,GCM Commodity,21
536710,SRG Fingrow Fin,17
536738,Stellar Capital,16
536965,B P Capital,20
537069,Arnold Holdings,13
537750,Kiran Vyapar,6
537800,Mangalam Industr,8
538212,Sharp Investment,18
538319,GCM Capital,20
538382,West Leisure,13
538395,Nam Securities,11
538422,Jackson Invest,17
538451,Worth Investment,9
538464,Thirani Projects,19
538465,Amarnath Sec.,21
538476,Capital Trade Lk,7
538540,Ramchandra Leas.,10
538556,Arman Holdings,10
538597,TTI Enterprise,14
538607,Toyam Sports,12
538609,Gajanan Sec.Serv,15
538611,Real Touch Fin,10
538646,Qgo Finance,13
538647,Purshottam Inves,14
538708,Econo Trade Indi,17
538714,Sangam Finserv,7
538716,Aryaman Capital,5
538732,Vibrant Glo. Cap,10
538772,Niyogin Fintech,5
538777,Asia Capital,18
538778,Kalyan Capitals,14
538787,Goenka Business,16
538788,Gilada Finance,15
538834,JMJ Fintech,12
538857,Scintilla Comm,16
538860,Panafic Industri,20
538868,Cont. Securities,11
538874,Nexus Surgical,18
538881,Galada Finance,20
538882,Emerald Finance,7
538894,Octal Credit Cap,17
538897,SHRI NIWAS L& F.,21
538918,Vani Commercials,14
538928,Karnavati Financ,18
538935,Abhishek Finle.,15
538943,Sonal Mercantile,7
538952,Abhinav Leasing,19
538975,Shree Securities,16
539016,Neil Industries,17
539017,Star Housing Fin,13
539090,Rajputana Invest,18
539091,Consecutive Commodities,18
539110,Northlink Fiscal,18
539113,Paul Merchants,8
539117,Sujala Trading &,15
539123,V B Industries,19
539124,Sarvottam Finve.,17
539167,VIRAT LEASING,8
539174,Helpage Finlease,14
539190,Decillion Financ,16
539198,Capfin India,13
539217,Srestha Finvest,13
539218,Saumya Cons,9
539278,Symbiox Investme,20
539384,Krishna Capital,18
539391,Acme Resources,10
539408,Kuber Udyog,21
539435,Richfield Fin,14
539468,Typhoon Fin Ser,16
539486,Geetanjali Cred.,21
539492,Garbi Finvest,17
539494,Smart Finsec,15
539495,Rajkot Inv.Trust,21
539506,Adcon Capital,19
539545,Apoorva Leasing,10
539552,F Mec Intl. Fin.,10
539574,Sunshine Capital,9
539593,Shivansh Finserv,20
539596,Delta Industrial,19
539598,Credent Global,7
539621,BCL Enterprises,20
539662,BFL Asset Finves,19
539669,R G F Capital,15
539679,Kapil Raj Financ,13
539697,Hiliks Technolog,11
539770,Darjeeling Industriies,14
539773,Advik Capital,9
539835,Superior Finleas,20
539875,RSD Finance,9
539946,Bazel Internatio,16
539947,Jindal Leasefin,15
540097,Gamco Ltd,7
540135,ARC Finance,12
540168,Supra Pacific,8
540175,Regency Fincorp,7
540181,Salem Erode Inv.,12
540199,Corporate Merch,6
540254,Marg Techno-Proj,13
540360,Leading Lea. Fin,10
540386,Ontic Finserve,17
540455,Escorp Asset Mgt,8
540481,Classic Leasing,16
540515,Kanungo Financi.,20
541358,Unifinz Capital,6
542176,Aryan Share,20
542332,Hi-Klass Trading,7
542376,SPA CAPT SER,10
542377,Aar Shyam (I),21
542866,Colab Platforms,3
542906,Easun Capital Ma,15
542911,Assam Entrade,8
543208,Regis Industries,10
543256,Rita Finance and,15
543766,Ashika Credit,4
543860,J A Finance,10
543914,Swati Projects,14
544191,Purple Finance,6
544251,Share Samadhan,11
544296,Nisus Finance,6
AADHARHFC,Aadhar Hsg. Fin.,2
AAVAS,AAVAS Financiers,2
ABCAPITAL,Aditya Birla Cap,1
AFIL,Akme Fintrade,6
AFSL,Abans Financial,4
AIIL,Authum Invest,1
AKIKO,Akiko,7
ALGOQUANT,Algoquant Fin,4
APTUS,Aptus Value Hou.,2
ARMANFIN,Arman Financial,4
ASCOM,Ascom Leasing &,6
AVONMORE,Avonmore Capital,6
AYE,Aye Finance,3
BAIDFIN,Baid Finserv,8
BAJAJFINSV,Bajaj Finserv,1
BAJAJHFL,Bajaj Housing,1
BAJAJHLDNG,Bajaj Holdings,1
BAJFINANCE,Bajaj Finance,1
BFINVEST,BF Investment,4
BILVYAPAR,BIL Vyapar,16
BLAL,BEML Land Assets,5
BLBLIMITED,BLB,9
BLUECHIP,Blue Chip India,16
CANFINHOME,Can Fin Homes,2
CAPTRUST,Capital Trust,12
CENTRUM,Centrum Capital,4
CGCL,Capri Global,2
CHOICEIN,Choice Intl.,2
CHOLAFIN,Cholaman.Inv.&Fn,1
CHOLAHLDNG,Chola Financial,2
CIFL,Capital India,5
CONSOFINVT,Cons. Finvest,5
CPCAP,CP Capital,8
CREDITACC,CreditAcc. Gram.,2
CREST,Crest Ventures,4
CRISIL,CRISIL,1
CSLFINANCE,CSL Finance,5
DCCL,Dar Credit & Cap,11
DCMFINSERV,DCM Financial,17
DELPHIFX,Delphi World,7
DHUNINV,Dhunseri Invest.,6
EDELWEISS,Edelweiss.Fin.,2
FEDFINA,Fedbank Financi.,3
FINKURVE,Finkurve Fin.,5
FIVESTAR,Five-Star Bus.Fi,2
FUSION,Fusion Finance,3
GATECH,GACM Tech,11
GATECHDVR,GACM Tech-DVR,19
GFLLIMITED,GFL,6
GICHSGFIN,GIC Housing Fin,5
GKWLIMITED,GKW,4
GLFL,Guj. Lease Fin.,18
HBSL,HB Stockholdings,13
HDBFS,HDB FINANC SER,1
HEXATRADEX,Hexa Tradex,5
HOMEFIRST,Home First Finan,2
HUDCO,H U D C O,1
IBLFL,IBL Finance,8
IFCI,IFCI,2
IIFL,IIFL Finance,2
IITL,Indl. Inv. Trust,6
INDIASHLTR,INDIA SHELTE FIN,2
INDOSTAR,Indostar Capital,3
IREDA,Indian Renewable,1
IRFC,I R F C,1
JINDALPHOT,Jindal Photo,4
JIOFIN,Jio Financial,1
JMFINANCIL,JM Financial,2
JPOLYINVST,Jindal Poly Inve,4
JSWHL,JSW Holdings,2
KICL,Kalyani Invest.,3
LAXMIINDIA,Laxmi India Fin.,6
LFIC,Lak. Fin. & Indl,12
LICHSGFIN,LIC Housing Fin.,2
LTF,L&T Finance Ltd,1
M&MFIN,M & M Fin. Serv.,1
MAHAPEXLTD,Maha Rashtra Apx,8
MAHSCOOTER,Mah. Scooters,2
MANAPPURAM,Manappuram Fin.,2
MANBA,Manba Finance,5
MANCREDIT,Mangal Credit,6
MASFIN,MAS FINANC SER,3
MASKINVEST,MASK INVESTMENTS,12
MAXIND,Max India Ltd,5
MONEYBOXX,Moneyboxx Fin.,6
MUFIN,Mufin Green,3
MUTHOOTCAP,Muthoot Cap.Serv,6
MUTHOOTFIN,Muthoot Finance,1
MUTHOOTMF,Muthoot Microfin,3
MYMUDRA,My Mudra Fin.,9
NAGREEKCAP,Nagreeka Cap.,13
NAHARCAP,Nahar Capital,6
NBIFIN,NBI Indl. Fin.,5
NDGL,Naga Dhunseri,7
NDLVENTURE,NDL Ventures,6
NORTHARC,Northern ARC,3
NSIL,Nalwa Sons Invst,3
OSWALGREEN,Oswal Green Tech,5
PAISALO,Paisalo Digital,3
PARASPETRO,Paras Petrofils,9
PFC,Power Fin.Corpn.,1
PFS,PTC India Fin,3
PILANIINVS,Pilani Invest.,3
PIRAMALFIN,Piramal Finance.,1
PNBGILTS,PNB Gilts,4
PNBHOUSING,PNB Housing,2
POONAWALLA,Poonawalla Fin,1
PRIMESECU,Prime Securities,4
RANEHOLDIN,Rane Holdings,4
RECLTD,REC Ltd,1
RELIABLE,Reliable Data,8
RELIGARE,Religare Enterp.,3
REPCOHOME,Repco Home Fin,3
RHFL,Reliance Home,8
RNFI,RNFI Services,5
SAMMAANCAP,Sammaan Capital,2
SATIN,Satin Creditcare,3
SBFC,SBFC Finance,2
SBICARD,SBI Cards,1
SCILAL,Shipping Land,3
SGFIN,SG Finserve,3
SHRIRAMFIN,Shriram Finance,1
SILINV,SIL Investments,6
SPANDANA,Spandana Sphoort,4
SRGHFL,SRG Housing,6
STARTECK,Starteck Fin.,7
STEL,STEL Holdings,5
SUMMITSEC,Summit Securitie,4
SUNDARMFIN,Sundaram Finance,1
TATACAP,Tata Capital,1
TATAINVEST,Tata Inv.Corpn.,2
TCIFINANCE,TCI Finance,15
TEAMGTY,Team India Guar.,7
TFCILTD,Tour. Fin. Corp.,3
TFL,Transwar.Fin.,10
THEINVEST,The Invest.Trust,5
TRU,TruCap Finance,11
TSFINV,Tsf Investments,3
TVSHLTD,TVS Holdings,1
UGROCAP,Ugro Capital,4
USHAFIN,Usha Financial,8
UYFINCORP,U. Y. Fincorp,7
VHL,Vardhman Hold.,4
VIJIFIN,Viji Finance,11
VLSFINANCE,VLS Finance,5
WEALTH,Wealth First Por,4
WELINV,Welspun Investme,5
WILLAMAGOR,Williamson Magor,14
